Control_Group_Score,Experimental_Group_Score,User_Engagement
0.32697045201042485,0.5527461755867553,4
0.324889139412768,0.6476906688410143,5
0.5633572744081717,0.7352342879904321,5
0.5487786017510898,0.6729948589421615,3
0.513673265587151,0.43075761948401536,7
0.4120086595276863,0.6752364582781556,6
0.5743829634582124,0.549644290261649,5
0.5680302892060476,0.6715770872141686,6
0.5085304515047454,0.541186015857491,4
0.38226789587302284,0.6932489234008206,9
0.4574751654270493,0.6717267603586832,9
0.5837833677524442,0.5919133367169143,6
0.6327191222801787,0.49143934803186745,6
0.46734633966236716,0.7253786244153801,2
0.4750327032191738,0.6210331428063459,5
0.4838310891974939,0.58856295296481,9
0.5274893008910972,0.6196024762354639,9
0.4418932699939976,0.47867760785189967,6
0.21058149424284162,0.6681974135554849,7
0.6192769001647097,0.5711873745102231,2
0.6794688947162549,0.6024858097532305,6
0.43876001403942877,0.6228887457193483,9
0.3933346631081226,0.42921283666535637,10
0.4862899477609778,0.3996362233210556,8
0.4812496116271227,0.4326963902825752,6
0.5995518577162959,0.5228331447123838,9
0.5054639441645038,0.5759480516625324,3
0.42073771696288165,0.43400576154414067,5
0.3681590549441951,0.463562534471993,5
0.5865634184819674,0.6101793172177002,7
0.559951124116425,0.4823995739483515,2
0.6060559878091819,0.532467944217296,7
0.4031813249278906,0.7155421532581798,5
0.683843689952833,0.6323104502172938,7
0.32563054929427626,0.4378610650458221,7
0.5709601021401479,0.6106134286672181,9
0.3090417232803098,0.6411197237691346,6
0.4209668618301532,0.691729595326739,1
0.656102293044796,0.6611961371137705,9
0.5831364254475989,0.6501059966384302,3
0.4453779584512818,0.605151384971836,10
0.4481162957178312,0.6463742309771964,8
0.5100622110835442,0.6917154191300807,4
0.5514140990760723,0.5863048064754459,5
0.6251579382682697,0.525907434241523,3
0.45437659953915055,0.5856938982471732,1
0.33882149365127984,0.5584495819220853,8
0.515696862704876,0.58729561595961,10
0.45425691624916054,0.40236892922311485,9
0.36993662952515527,0.7046079769688196,10
0.5297668915312794,0.622289434848958,4
0.4786886245907211,0.7120100306725646,1
0.5306512206469794,0.501111618731922,3
0.41055557998128195,0.6493545512497534,9
0.5486710530325498,0.5797555515724966,7
0.3682901803245021,0.6117058029906999,1
0.4172268610303417,0.6610212367021031,7
0.4757085768912722,0.6821936908723493,4
0.6741818414959715,0.5488878020116551,3
0.5784825368548494,0.5490618287739373,2
0.607719250426779,0.6326053854487382,4
0.6417077033343145,0.2891790369996098,7
0.8602832135810874,0.678486410858746,10
0.5041589067558434,0.6312536064252032,8
0.6420400923129855,0.6194273883377824,10
0.6012635254401941,0.6184753323405752,1
0.5996032503307526,0.42966630606863165,4
0.6774239618040181,0.5762457808173865,2
0.45806869690155233,0.6245040236808338,5
0.45013149760636206,0.6206520519159365,10
0.5319765513481861,0.8134324208459873,9
0.4817300228078113,0.5519006263524728,6
0.5318500852998174,0.6429092817884869,3
0.6562748785053012,0.4533134400013139,2
0.45218532772937214,0.4950086413750313,2
0.4695321037406269,0.7439846343841574,4
0.5174311003526577,0.5620097728329484,2
0.4771681573974831,0.6101149391400197,7
0.30859941719865125,0.6276230894472169,5
0.441987235730106,0.7440967154208996,5
0.5687373242237505,0.5938233173988389,10
0.6437546750932647,0.5368752766317426,1
0.3845381432462273,0.5269459989182247,9
0.3840717600769157,0.6177621465063198,1
0.5030233802717335,0.6799106058601089,8
0.29244049351221635,0.5356362456108734,9
0.4555029797012873,0.5240328812686211,1
0.32639579404486063,0.674180391051738,4
0.6369061299842466,0.7035959413985781,6
0.42306688456495956,0.7515587712734345,9
0.6652834186339027,0.613178909018915,3
0.6113521353458339,0.6432793694088925,4
0.4353682702302583,0.6403482371205748,6
0.39280403631539224,0.38656156860683166,1
0.48064542508324115,0.718535555727279,9
0.48953533757417966,0.6827359435185318,8
0.5346146943952401,0.6355147294452819,6
0.4223456710469821,0.6284531952108413,8
0.5746394873522203,0.6136496884789515,8
0.5265328054999899,0.8122617376181095,3
0.4659604843284136,0.41907498625170486,8
0.4287959344581977,0.5541773724280576,6
0.4815115016901314,0.6036568874603709,10
0.4183098748172431,0.7195275000969058,6
0.5058438694883588,0.6367286598032219,1
0.508543868521991,0.5322644854126231,5
0.5261707283476339,0.5153795305606688,1
0.6766242409671854,0.6192320868228828,6
0.48675552803004274,0.5645836506293428,4
0.6004597867124483,0.8090180231038083,2
0.5229587396975701,0.62314610473161,8
0.4761755698101546,0.5299145787324223,6
0.4880840730048766,0.786984565720339,4
0.494117359083195,0.5048395854157763,9
0.5279767707728217,0.6084407527409985,6
0.404067923478103,0.5367018413232141,9
0.35346596165550326,0.5292087584459305,4
0.5654297393474276,0.6332611049401087,10
0.5898123832581259,0.6946063015899899,10
0.5745635832802802,0.6665198413778133,5
0.5154972018556473,0.5189999440360927,8
0.5767224627453289,0.7226747017255585,9
0.5713429026017143,0.6477446631917982,9
0.5787629358954954,0.35929126424330426,10
0.41404591786578865,0.6772267221976791,8
0.3903048202845369,0.7159937095333352,10
0.46114307532477294,0.6142653426230089,8
0.4982615890457345,0.6574651535489198,8
0.47580788728677104,0.7895384509199375,4
0.3123309668662124,0.34393609756034055,8
0.6721692612135142,0.6590781712780206,2
0.47259540111142645,0.5086518861586594,6
0.5172704416576953,0.7146375193667082,10
0.6244548990763059,0.5693835113530038,5
0.2655027730478795,0.6384529654283849,1
0.4488306128088288,0.4392790696426824,4
0.46128827264201955,0.6807760615031055,7
0.46636899545493554,0.47840102974032644,6
0.48265134092860473,0.5670536560524742,3
0.6447134798444845,0.7228540689094557,10
0.5673458875727222,0.6696079287023404,6
0.595803526862883,0.5713960437982991,3
0.5047120271810924,0.4538343485448294,3
0.3600626953854499,0.582555718519953,4
0.2920302964853993,0.548185645367675,2
0.3470592276768369,0.5470279806664957,3
0.535976570416602,0.524980447227851,3
0.5031769712697635,0.5610021086529803,1
0.47898363524439924,0.5754801638954604,6
0.4631423093259863,0.7928094179655255,8
0.7011721575442746,0.48859072536396797,5
0.4177096409023526,0.7144895378835193,3
0.5927819456116059,0.7231270765500349,10
0.5001912936020994,0.37208111808366606,7
0.4939060488214003,0.5181161317899682,7
0.6176637548616744,0.5890601802997689,10
0.6462530382691445,0.6143510260949832,2
0.47604505431151617,0.44870225443147704,8
0.5799202719242142,0.579032608052132,10
0.5363891362150054,0.6421742205693457,8
0.5007437138809915,0.4504292200925315,10
0.5204254942657026,0.5939742749331894,5
0.43119911851551623,0.508362612933023,5
0.46939006066689154,0.5790622055234383,4
0.44193647202472935,0.5185355075728472,8
0.590137671642892,0.5608637797055334,1
0.49047988844589374,0.560417454881083,7
0.37022859753849613,0.7672380607546069,9
0.4276562776836912,0.8101323994308747,5
0.18007353547878213,0.8078198120219282,4
0.4505507398117852,0.3684100048976336,8
0.5037645065097149,0.6629182275494696,1
0.4863864151133026,0.5718430872254089,9
0.6980154351531392,0.49356813822500584,4
0.5574906040915036,0.7455451617294551,5
0.5530451853089151,0.5861743267222157,9
0.33567309654297217,0.6923160004740639,8
0.46353579458828675,0.7015967104146958,10
0.45133371926763044,0.6673926725059404,8
0.4213918801191992,0.5666366923134442,6
0.42001193344866533,0.5675976067780513,5
0.3191877046058376,0.6094662643705847,8
0.37241467953186713,0.7454674277139688,5
0.5874093402764949,0.7037317469532672,1
0.48570853080068177,0.5754853541862086,6
0.44935975817256657,0.5913807733111911,8
0.4994588665347292,0.7784656956902473,4
0.6167390678701151,0.4767610857605223,7
0.5004210520875786,0.4125348075506922,10
0.5540374130931038,0.51350445020744,1
0.4153395157611742,0.8115933083222099,6
0.4381370049253281,0.48047000961979636,4
0.5353976885063675,0.507409546420857,2
0.6892653708337114,0.6307237164564715,2
0.6429774859514874,0.6181577656959785,9
0.5582828069456139,0.7159699840445124,5
0.5151433760160719,0.7260757851350723,5
0.6401069355627171,0.5577199241124066,9
0.5794678323045124,0.6386191818379529,1
0.27063379776293384,0.6215197707997334,1
0.39460691521447777,0.520941585041949,10
0.5338140325357932,0.654244169048848,10
0.3213032434449028,0.6130897993876039,6
0.41024109952431376,0.6332189533967321,10
0.4300185056342026,0.5376384900261346,3
0.4743834093754166,0.7250140640912812,4
0.47125697917737924,0.4948521493052952,7
0.4710879572833173,0.5174942542796086,1
0.5825307517240313,0.8025377039807631,8
0.47347761345494654,0.5581289793937391,10
0.4615369867928766,0.607529229585708,4
0.3650827895856483,0.5820905566439071,8
0.6024346201985825,0.48438301788442484,8
0.4328502486052514,0.46666265419608977,6
0.3912969671998725,0.5520158426599818,8
0.521309057486897,0.5643277546576854,7
0.4233058737616937,0.5157411910209976,2
0.4474047260205706,0.6432429847361274,10
0.525846017431907,0.6923960392200388,7
0.46735173762204435,0.6309020121117889,5
0.7311609375300634,0.5588333220057676,10
0.4925171456680802,0.7018642547039704,7
0.5617838218879222,0.6605032955187711,3
0.30583059525070544,0.7537146629216495,4
0.413935086808527,0.5363968738963935,8
0.39130863050832876,0.5177974094143258,7
0.40456202766973715,0.680205152060079,5
0.5415537993837003,0.5982487181343967,5
0.603556506777741,0.6224722871070971,8
0.5344630504634511,0.8313480063758579,7
0.4773355376433691,0.5024168547410308,3
0.43691449612875805,0.6408841240787767,9
0.6113599751186509,0.6178995407848453,1
0.7071255454154862,0.7225272238479421,2
0.5135055704783691,0.39204929404695715,4
0.5939363064071572,0.5565564033263146,4
0.5343370349795475,0.6586088708946113,6
0.5755504906465589,0.6043690402983498,2
0.38354532218898835,0.6135863217875633,2
0.4511863719857876,0.5316636554395381,10
0.5395469440045584,0.6596634452132504,6
0.621249094408198,0.7192883730438514,9
0.41818657783623253,0.7676393465943674,6
0.29667008889598734,0.6119015534488417,2
0.45017355735587505,0.5971430914013609,9
0.601013071434825,0.6271680586784772,8
0.34161044089121506,0.5189374196606747,4
0.38230801078684157,0.5704660658738572,10
0.5155918586051113,0.5127623303222556,10
0.4884028747238536,0.6405894353839882,7
0.5594466481553227,0.5308129486930692,6
0.3771273239554421,0.6083315766076828,9
0.4675021405831332,0.6088170244549975,2
0.6195185402403098,0.5819267204287707,1
0.3807103806363216,0.7564873105676113,1
0.6476912296310269,0.6870329332467807,1
0.3932583014111311,0.659325431488855,1
0.5849381577377611,0.6900530249613348,4
0.46270414897868745,0.5467492207187151,1
0.3855091742361023,0.5245066994723011,6
0.4503100952847402,0.659127561262239,7
0.5544929188178994,0.5115471924487431,6
0.4993146005098509,0.5351206981824602,6
0.6118469411443344,0.5854140947057681,10
0.6435740060934881,0.30998641750894484,10
0.381696933468215,0.5249900794616442,1
0.37437308550896553,0.6835546725579247,1
0.36952062263791585,0.6126441471736177,3
0.41008039039519806,0.6597955279170364,3
0.6104214520819744,0.6712317675889977,2
0.5560361950666735,0.5105160601555865,10
0.4454972427077568,0.3963277523734816,10
0.49888974093771654,0.6085239662260696,9
0.6404305505165939,0.5737291857708048,7
0.6908010850979119,0.5360648087551866,10
0.5259384333442803,0.5416357504780617,7
0.2340718815952601,0.7080646486651362,3
0.5297287094759973,0.5147195929529231,4
0.5934748129541347,0.6488064793309384,1
0.5224632315856075,0.6720045940010339,8
0.5726514918734784,0.7058409960269924,9
0.5357065374460385,0.46857554742962604,1
0.37653545825181345,0.5757092897703519,10
0.41137615666365374,0.8491997881856785,2
0.46788478128698435,0.8662086870843801,10
0.6065414778238352,0.7990907054975795,10
0.4234115931679379,0.6708809804542232,5
0.5455902633167647,0.6302490073912776,4
0.5303692593921197,0.5235082989791651,7
0.658619726507913,0.43182327438321,8
0.4958320221870585,0.6934863100351637,10
0.3245241581723741,0.5577816474568891,5
0.5646870464896778,0.4563507462788616,4
0.7138055211634005,0.6477710789778331,8
0.5712383344866456,0.8949247312194093,1
0.4212338408189593,0.646911337837965,5
0.3918054120821035,0.5559962285856707,3
0.40470311664925945,0.6665225008380036,7
0.7003311880382046,0.5323921765679717,10
0.4672672559478564,0.5562488379130562,10
0.43373566061719726,0.6459128698039266,1
0.48415633558727666,0.440959652648256,3
0.4683092951394298,0.6282534021787166,10
0.6567650359787504,0.5842720514989794,6
0.3985522508983697,0.5907830039869836,8
0.6180643231660446,0.5435192810205641,8
0.5122092096451085,0.7539925858108207,3
0.6207026513427686,0.4946443271586243,9
0.6582619043734051,0.5590298968713119,7
0.5084797633913095,0.6359852696446108,6
0.46849363904008345,0.7507991669170572,9
0.5066178831865104,0.4751702255735405,3
0.49052293279948683,0.6473411380272002,5
0.3343033544261272,0.574609897002033,3
0.6552480373785073,0.8224985166143083,2
0.524578501738119,0.6657008661966864,9
0.3836900814948946,0.5773128415707665,4
0.2932476679801591,0.46958417384512546,6
0.2672400767069651,0.6000886419926225,1
0.5770480436687504,0.5887858255553534,1
0.43810224315929047,0.35453096726734584,2
0.4545099331894867,0.5901311601966388,4
0.5488154264538824,0.7484174921388346,6
0.4483951843898222,0.6560242744180381,4
0.5546524416053513,0.5957285258361249,2
0.5095264064376716,0.5915743914082413,4
0.4915870416850764,0.5537646266088072,3
0.34272495943085113,0.531875382644933,1
0.418026864356114,0.6408324220783076,3
0.5602535365586866,0.5540515877588454,5
0.4317978185135949,0.6195961819973909,10
0.6205369555784491,0.6716315712966827,7
0.7346401323993399,0.43724543336790567,6
0.5656385300841322,0.4543767865623948,5
0.6492831891365157,0.5260610415058804,9
0.5720727238296068,0.5566571118990413,8
0.4465737977327812,0.5141640614274433,8
0.5200151664807424,0.5197736947302394,1
0.7013320946097442,0.5155400948258684,2
0.4476446257372549,0.5264411411700368,6
0.3960672701121926,0.6631297039715854,4
0.38658055768847305,0.545264532054536,10
0.4782470616166451,0.6909469541564842,1
0.3996527911356938,0.7130072725399217,9
0.6674019427437238,0.6537775916399291,5
0.5216356534591288,0.4573574357159508,4
0.5971726309760503,0.5212368623561763,6
0.4701334609420302,0.6676908220971837,4
0.3859802802243882,0.7629468867670839,6
0.3690606054566723,0.4154734200996163,7
0.4092008257821879,0.6845965955214347,8
0.5347525494026711,0.5082027514050838,2
0.5519882931767948,0.4279619453772151,9
0.5603196073058685,0.6707799190319699,7
0.35113273162181424,0.46326718496718994,5
0.499959081410173,0.4602344352113841,7
0.39739381691076076,0.8468800369022885,1
0.5401465967584528,0.4313635723640512,2
0.5479077055497452,0.48025731667888305,3
0.3827826952973562,0.5926630988026226,8
0.5968029607196348,0.5278456038769763,9
0.7338822941528245,0.6301193244204952,8
0.5834835737584663,0.6469938125384299,8
0.48371659604488954,0.4990971253883356,1
0.46834542967902576,0.8125111163542619,9
0.4790936018327491,0.4431919446533286,3
0.4239266153222989,0.5699452513489662,6
0.5252398206652049,0.5844874530138163,5
0.38615374088456955,0.603193349835945,8
0.31103022134020997,0.6713905817391961,10
0.5219601681813548,0.6736762950615235,7
0.5021233065775821,0.5931057972252958,1
0.4428829983562806,0.7078066121139945,9
0.37173033773896336,0.4585422199870598,3
0.5289744026914035,0.6195788116511151,4
0.4009824961429549,0.6910141462826609,6
0.48610556491346657,0.5994631288051575,9
0.6764971854126445,0.5708385037061021,4
0.5651189769575384,0.5892398867382967,10
0.3630867337618303,0.6202268090473965,10
0.37251484289876974,0.6203868126427697,2
0.5151819092743759,0.6765546032639617,2
0.36246793179409786,0.6731232585518254,6
0.29982745187657134,0.5764585634095291,5
0.5532372011296723,0.6221565039184296,2
0.5320935754320868,0.561676888802626,7
0.5450598331279133,0.42764004648774956,1
0.5263035181817903,0.7327595852006509,3
0.4934689288327605,0.7577967095574895,5
0.4337811452323339,0.6216589048571124,4
0.5516134966087943,0.5658098135323569,1
0.652988348840515,0.5443859340875423,9
0.4498770992556546,0.7434859895325224,8
0.39792597897917015,0.5265229364513347,1
0.3864880580588761,0.5221049832286115,9
0.4133269766666282,0.37922553194679254,3
0.5202598524476074,0.6627479883411938,6
0.286037243644644,0.7528771255102928,5
0.5439170424432326,0.650259822459764,6
0.5643913010296155,0.5468457441119647,8
0.320192164005712,0.41354012318001954,9
0.4020819563722401,0.6471805547740528,6
0.5079680979845413,0.6323100003070379,6
0.4856530269695602,0.5364785101713966,8
0.551963746826859,0.5859423774931025,8
0.4858863178483634,0.6649448842594615,1
0.6264769526774965,0.6759873243576345,2
0.4678830600956318,0.6612232130623186,6
0.4016967013280246,0.7331363838832481,8
0.3936558133738244,0.6253171549500541,8
0.5735468509281689,0.6666233679256481,8
0.5029621141956916,0.562697861204775,2
0.5633715900725195,0.5016565961097725,10
0.5613122499229184,0.6509206512669121,2
0.2980150147236159,0.6437353450568262,7
0.3859917398976557,0.5481828991426104,8
0.3979374959496179,0.6978944652250823,10
0.41839358115082376,0.5761069804457211,7
0.4579644673423474,0.40542147177806076,10
0.5999149594617186,0.6143053840917403,8
0.6198482352383899,0.4636918240804496,3
0.4707109169797003,0.28468886653558056,3
0.47487191386752553,0.5755191939883733,7
0.42945662759427133,0.6638309399031569,9
0.5089187697238544,0.5579673415072723,4
0.5202520882733936,0.612458339337916,5
0.5806475555002265,0.565604225058169,4
0.5798438725982553,0.5680270885287881,3
0.26978819489309486,0.4328424862662198,3
0.4847455052362882,0.3619105865918531,1
0.6384100030890104,0.61427784092009,2
0.4561885072695083,0.5413500142425101,4
0.6139241818363288,0.4619917416588847,5
0.4693548199988811,0.5723596803497751,1
0.5174923467441964,0.46378034963330134,4
0.3863109307600851,0.5890853918598897,5
0.39007514424334855,0.32950389907275673,4
0.5725491572263015,0.7213370978243132,6
0.5881818280200665,0.6980844607350247,7
0.5026428906200493,0.5042329731368009,7
0.37724757573616086,0.6415517617134942,1
0.5043804556607214,0.5366812263855159,4
0.6257234960674278,0.8255245125751585,2
0.674286647005176,0.44772157005001145,5
0.4683292067674086,0.7118445393291859,3
0.334013214974221,0.6912552003476965,10
0.5840363599554779,0.4832080581852483,1
0.4724036903544999,0.7096764056570597,4
0.5943040641561039,0.5541755919962036,7
0.5281072225017619,0.5203462188957404,7
0.41165558942381497,0.6259779169315285,1
0.5058244360659381,0.5764750607379404,4
0.6308338367054328,0.6115780803216645,8
0.4850846011032756,0.529987574513826,8
0.39651948365546225,0.6000723447809246,3
0.3411355831403343,0.7019949739693168,6
0.42278353131353485,0.49566941569626655,8
0.4589863738229018,0.6336758305571291,8
0.5819999135917259,0.5346039920854321,7
0.38791507321883784,0.5324715481800125,8
0.6553751885729636,0.8416883846294709,10
0.36628477891588085,0.7535606721056091,9
0.7331486092556837,0.5384168633890739,10
0.6725518556754471,0.5435784876488693,4
0.5141166249387992,0.5189039472120889,5
0.3352306465230408,0.6815285289325058,7
0.4944575938017578,0.4646087471918927,1
0.46131590420134944,0.6387873800372889,5
0.3725712776949076,0.8375081521169839,6
0.5291009627247443,0.6184984295876281,7
0.4176356870144356,0.7033657513421282,3
0.42850941529504183,0.6906713776656228,10
0.47963213654276443,0.5530716295929013,2
0.44250911712942964,0.461655460244633,10
0.707815661711003,0.7024643796499742,8
0.446428536700045,0.7012581570307029,5
0.5440881011394476,0.7927659813426882,8
0.5145522492210362,0.6009672558095693,3
0.5352750225258872,0.4989406456952609,10
0.5429088403610932,0.6112089586550101,1
0.5881361486606123,0.5270884680399973,4
0.5266446075618643,0.6849340121982291,1
0.522489579488632,0.6746962041812836,6
0.5058477068468139,0.6655194209080243,1
0.48615821476600257,0.534038867952805,1
0.40882021183393225,0.582766910014647,1
0.4939131622579799,0.4357449931705084,8
0.5241267375265534,0.5041900313985059,8
0.5402164556572795,0.534837471974598,10
0.5180284772990237,0.48627217706617204,2
0.47670449865514664,0.550147053313974,3
0.4942920096804102,0.61857553641156,7
0.4446353515449208,0.48707974946531374,9
0.5313223991006564,0.49736146107706525,10
0.4778871772085878,0.6201316632970076,10
0.518056093819747,0.5853218453508541,7
0.6000803043382552,0.6402350184674955,10
0.42906410903575803,0.692514744702785,8
0.5596695380910485,0.6608433072490494,8
0.5033210179885372,0.6900113897874413,3
0.7021193599580755,0.6526891952974163,4
0.47836996715364904,0.2896284912331378,4
0.5695164583151067,0.51349220083895,3
0.5015353451755977,0.4562806832228142,8
0.3611695491686506,0.5937011026690897,4
0.44793109044808554,0.5611636226616862,2
0.5880471105428393,0.6873698387677156,7
0.45673055393917267,0.42869294987655043,10
0.27797436851603863,0.46239001637265653,6
0.4968596983075496,0.5448971234957015,2
0.39076637020489896,0.6497492803566075,8
0.5131817732596718,0.5609672274831207,1
0.6551147081398019,0.6628901905676873,6
0.5769457310802903,0.5810504553306737,6
0.6536655828739978,0.6022030189427073,4
0.44384879785555087,0.6194945547589329,5
0.4856833666364468,0.3820174796487298,6
0.395556380319222,0.6498289314162424,6
0.4315956554959905,0.5695274544341804,2
0.407311516771382,0.6578301462437149,6
0.36932770307880425,0.7748639347894066,1
0.6365856625331341,0.7291026455269143,10
0.29080397049735773,0.5894350428366217,8
0.6370138904804556,0.6629540298888775,10
0.6246058924920231,0.5228162007874388,5
0.5499792675478998,0.46354441941274527,3
0.38854927319059307,0.49871160727232977,1
0.3417824888556793,0.675596316674134,8
0.44515963187364355,0.5379170006725107,3
0.5625120456339924,0.5992552645308934,8
0.5003063637440675,0.5925691655604592,10
0.39565005049052426,0.8462754542737313,3
0.614820478465649,0.4479550441064786,2
0.6684383328181538,0.5812900724259293,6
0.47734008359854024,0.6553425211143259,4
0.5109336903597346,0.6284564576837474,5
0.3491151316370504,0.5677372012883206,7
0.45856132838909647,0.5427862456329281,6
0.5510439978000994,0.6976356271536012,2
0.5354856540257777,0.4842966241862136,5
0.4492332150790293,0.6177399779897423,1
0.4725756491523553,0.5184633179374857,3
0.4552789263455448,0.5271911203946558,10
0.4721535286281615,0.5485819722597364,7
0.5423234802518127,0.5826473175341507,4
0.30324629146308774,0.5551427616309289,10
0.4925650485192078,0.609243950133867,1
0.534997553562569,0.6646087971866217,10
0.4429515314358923,0.647975988792094,7
0.45206669560351187,0.6077691448429047,4
0.454960555918455,0.6013193210267794,3
0.452095002646284,0.6136695239840186,3
0.5005883777850374,0.6018413950759136,7
0.5129002758013784,0.624326928871075,2
0.28994856837662003,0.4451086951421999,10
0.5652880371472289,0.4631782529826758,3
0.4710001115653041,0.6077331433601948,3
0.6932963175468534,0.6373322116162714,8
0.38083514611012914,0.4142745903367284,9
0.41326854912456684,0.635715771441462,2
0.4797091021416739,0.5183003081045318,2
0.5413225449686035,0.6445144815229492,7
0.3049232672628498,0.4843818399760169,10
0.4170899947883893,0.7961528664989865,4
0.5591320160573844,0.6327378111997786,3
0.40518760535674575,0.7047412425346344,4
0.6370026376376228,0.5738042706656312,10
0.45461164011509275,0.6768026063602921,10
0.41006267986581035,0.6537420560275524,6
0.561024425778952,0.5409107077824616,8
0.6607617386824447,0.5724563767926825,8
0.5416396258743896,0.7491711449812601,10
0.6260429399223258,0.7144455617364228,8
0.6676635340636964,0.45874294076233235,1
0.40781413200724215,0.701850841851804,9
0.5938391334059586,0.5696920137543899,10
0.3476529490696453,0.5754452956113455,2
0.5424902531786385,0.5655055015207705,5
0.49286821094851807,0.686401643869171,6
0.6242950203042062,0.7212657416054336,10
0.6172251512984841,0.6763156600604119,5
0.5569783350534403,0.5912852297924766,9
0.5298427899482818,0.6075379307497062,5
0.5508368676721951,0.5682547871779732,2
0.5061770871376545,0.47424014808123227,7
0.4938804258892096,0.6215031623577169,1
0.6442578172252442,0.7247264894163148,1
0.6562889819678177,0.6985554019973941,1
0.4858340802297793,0.5639446687140544,1
0.5237636403010745,0.5803630615532986,5
0.5081655224772774,0.6071522524217309,5
0.3388301558062805,0.5945578133491456,3
0.46635644223879935,0.5493104026842992,7
0.6599704201048103,0.6416889332352399,2
0.42502241249681894,0.5195391476119073,6
0.7114543462301302,0.6349825733883354,2
0.6172126309589383,0.7349346647641204,2
0.5401498150546209,0.5404920050142459,7
0.556084328597642,0.6134252556344293,6
0.40827933036649744,0.6266573045516295,4
0.4734771247775298,0.6704713529000819,1
0.6441399110321759,0.5320719740942371,10
0.43854706608264665,0.4403974171049486,7
0.6061131756948799,0.7971006166296295,2
0.3622959810562941,0.6710214239805674,9
0.38018415875249895,0.5153482048732564,2
0.6901384665586316,0.4305664777095869,5
0.49881628537596756,0.5466947616447895,4
0.4461500113005659,0.6363095006302721,4
0.6362740826998963,0.5009316409564655,4
0.6245821554963504,0.6313134653118206,8
0.5920754565257238,0.6065866971316496,10
0.44301020805878943,0.6212647654086987,3
0.4713082424062324,0.7813525568316411,5
0.531162882372473,0.7302039115205678,6
0.5694399342147237,0.5067670558914897,1
0.4491516425981463,0.48517003737270054,5
0.5170737110620697,0.509365273132074,2
0.5267391300797406,0.5376317892482503,10
0.6286769756375253,0.6881127583478662,4
0.5754465828935119,0.5707802557324035,7
0.34931983551647094,0.5672285884943328,7
0.4786369691514614,0.739315939082856,9
0.40712166300165836,0.6218144970563694,2
0.5568087420611674,0.6521671864214991,5
0.5923153350505044,0.46026896742463286,5
0.5101555985610244,0.5949168543395141,9
0.473187296937215,0.550976207340414,7
0.5069169793035984,0.4738467353764463,10
0.5208919273477755,0.5699718848888049,3
0.43599003482830934,0.52663583453193,6
0.3781288899230635,0.6635090370428035,8
0.29498609574446466,0.5984453123551596,3
0.6267182131738884,0.5936248448925543,3
0.5496366243634966,0.44987784598014624,10
0.5362511011344172,0.6839108169531217,9
0.626519888795295,0.4292220690641365,5
0.3744531990307583,0.5384580308514754,5
0.3264369124144981,0.5687078184348628,6
0.538423191651909,0.6472936477474812,4
0.529327137544343,0.5686133203391814,7
0.32686931903272465,0.507944617928692,5
0.5359521062140472,0.6889677389730701,9
0.4599777047600432,0.42825348693594933,7
0.4192911940262418,0.669433119483613,10
0.46665762917175874,0.648395136922334,10
0.25584714290815297,0.5775097094354326,2
0.44086257766080617,0.6044897994688994,6
0.42957054305157955,0.5577099605885237,1
0.555710244693614,0.5004372092125375,2
0.4841769863489114,0.47936628615325033,3
0.5638868873678882,0.4931425049666656,4
0.2450460655263319,0.4727596645518035,1
0.4160901777428952,0.6939491626060399,6
0.5555997051571444,0.6655780376176609,10
0.4691135369426845,0.5742481014677647,5
0.5845460532974367,0.36067537825666995,5
0.31953970906107765,0.537840431605396,4
0.5731110839689474,0.658960153981432,8
0.436086078221496,0.5989108763605525,3
0.42638029156173257,0.5039260768534701,9
0.5991047046927451,0.5589117815057149,3
0.6161901129956506,0.6771783861289722,10
0.6034699696087282,0.7940396547011366,6
0.7038641925048266,0.7091570339601468,1
0.6266803608443334,0.568297181508054,4
0.4204563416267701,0.49614988490058703,3
0.514163812813565,0.5367247989896844,2
0.4639802091515065,0.7243764775396433,2
0.7029089859949066,0.5859328723303296,1
0.610486995469871,0.3599969189082326,3
0.48111198632865443,0.4035473687333833,4
0.5877909797753003,0.4971447668539211,4
0.37678015336868953,0.3095065012174755,4
0.5250261737645473,0.6866854298776806,5
0.40620775073969156,0.8266009727111663,6
0.3311407799372593,0.6919786548061175,8
0.5784536237529834,0.700952443962386,7
0.5908591095187552,0.69464889037196,2
0.5457212636211987,0.4757147310220209,7
0.4817032959433499,0.5820051875006862,10
0.37336413451535905,0.6026317214842014,7
0.38386531292827525,0.7732100437917374,9
0.40307200202612026,0.531237814912912,5
0.4766326708275076,0.6686089464748934,8
0.6076178733604916,0.5246120250014582,2
0.6060404211078653,0.47980498196322674,10
0.3351432400387123,0.4874175743249879,7
0.43067666632830526,0.4343396361506552,8
0.4279838980428161,0.5882155646769284,8
0.24684168714987542,0.6767766204456519,3
0.5566120946949907,0.8550316137103718,8
0.47538401756814785,0.6754667794380295,6
0.4886857463369024,0.5155563601288325,8
0.6345871058375638,0.7051833560014623,6
0.5088309013284357,0.6825651337274068,1
0.45692695350339824,0.5840536789750886,10
0.5572077621004943,0.4959721453082896,2
0.6058871846575562,0.4266346235750448,5
0.5296467566049226,0.517391445589142,6
0.5689189598698149,0.6090589769383751,7
0.4854432350257116,0.7391634240857192,7
0.49181422536403374,0.5194263996476115,1
0.5113020710298829,0.6132217549566972,2
